TransactionID,Amount,Method,CustomerID,CompanyID,Timestamp,Hash
771,2306,Transfer,94,10,2024-12-11 19:33:36.223359,29d54cbddd71c78f24cce8056468db98bc8b0b425c5345cf044fc8f4580fe514
772,1970,Debit,77,6,2024-12-11 19:33:36.223359,06ad178df40569a7d9560b713ec6721c2de61a9cba8610667ab4967d56727fc0
773,1905,Debit,19,9,2024-12-11 19:33:36.223359,79270240d7d6d2943d36eeed33b7ea4092ded15d9423b0df83eaf761c0b4c7d9
774,1249,Transfer,39,5,2024-12-11 19:33:36.223359,091d4cdf21b5382c543164f4a0c4b9a86be0e5263bc921a19031afe0b4066c66
775,3564,Transfer,76,3,2024-12-11 19:33:36.223359,659c90e8193e6d718a5ec347113990e3184177d49431fabbf30320f0e0df5198
776,3030,Credit,55,9,2024-12-11 19:33:36.223359,2c06ac8d7c4a96643629de325c3afeaef73226b16a1f8dfcc3cd7bd4984ef75e
777,4218,Transfer,45,7,2024-12-11 19:33:36.223359,88e8e384bc483316e35762e2bd0af9197916a2726f956d876ab589a3ae4e8432
778,2672,Credit,41,7,2024-12-11 19:33:36.223359,f901c2896be5342f70bcb15e10ae9f44ef2f21952701871c3ca0efea2530ae67
779,1753,Transfer,39,7,2024-12-11 19:33:36.223359,56891bb1cfae5b0d4c6f6dab309480d21c376ad9342b9bd444116412c21a4f31
780,4478,Credit,61,4,2024-12-11 19:33:36.223359,b0f4c8f51955bce4eca1d018d66d1caf01f3ff3d6b673a90d175face1d3a5006
781,4300,Debit,39,3,2024-12-11 19:33:36.223359,c71b390cb1ea624115a0f754658b66a6dfeec06d45a3b3e1580acd159a0d652e
782,2690,Debit,8,9,2024-12-11 19:33:36.223359,8b7e470e8776e34d2c0a49dd87b948778fe7a5bffe112d05d4dd2ab07889a6ef
783,1549,Debit,72,9,2024-12-11 19:33:36.223359,5e899a48ab1c221fb5f2d36ebf324a442dcfc795407992f1e1420acd72db4678
784,1832,Debit,32,5,2024-12-11 19:33:36.223359,65586aefcda318a9a2a136dcbca77a9a8f2ecffd0fc978ac493fa5afc35581ec
785,4777,Debit,83,2,2024-12-11 19:33:36.223359,c7f21559c19d283c3a3787ccb803bb23455a23b43639f7965878c92a7396d3b6
786,3193,Transfer,48,2,2024-12-11 19:33:36.223359,ced85e742b4ab0c9a86e7ae8a5c5ce65de05f3261e770c1acfdd4685e2640ad1
787,2099,Debit,25,1,2024-12-11 19:33:36.223359,387c4e551fcef218c8c403034bf44828230ed242bf890f52f332786df1599535
788,3469,Credit,87,10,2024-12-11 19:33:36.223359,d1698e54546cf69b4d04de9be84afc24ca6a053dd58b85fa2609a079416d59f8
789,4295,Transfer,10,4,2024-12-11 19:33:36.223359,9e4dcce6a8e6f47753b7b6598b661fe3ff20d8e20ff5165640392cc72f8d73d2
790,1888,Debit,93,9,2024-12-11 19:33:36.223359,abe993a091fd1ea7d2e6be749082a11402919f4ec269e9b8f4dbf8b95d39e5fd
791,2241,Credit,27,6,2024-12-11 19:33:36.223359,63c22655f443808376651e524514210596293a11c55efa52c5ac5a3a34acb529
792,4940,Transfer,28,4,2024-12-11 19:33:36.223359,75d91fd32568f4fdd7a5611636fa7f74cf5c3649de16f08ecf7d686ca5b468c0
793,4745,Credit,16,8,2024-12-11 19:33:36.223359,bdfb78659be6520fdfcde61ca25fed7804b45b2dc29af757ebebd34d2789853a
794,3882,Credit,90,10,2024-12-11 19:33:36.223359,38cc72604635b7f2038fadada2df4896e1a508602be9e877604088b7ff5adca7
795,3261,Debit,51,4,2024-12-11 19:33:36.223359,4fc1f1864d8fc1254861085c76260e19a5e62b7d9c224487a7606940f23bdeab
796,2559,Debit,100,5,2024-12-11 19:33:36.223359,210426175e0aab123737e9954b9656a09bbc08584e0d714cb12dd206d95d7c1b
797,2263,Debit,69,6,2024-12-11 19:33:36.223359,83ce70f2c9805fcc9a763361ef4a782fc456dffc29fbb8cf128532c18c50ef38
798,4615,Debit,47,9,2024-12-11 19:33:36.223359,2b05b9e3721b6c3b29bc6138ab2f10246c03e8e3052c410ed97057baee0ba242
799,4288,Transfer,60,2,2024-12-11 19:33:36.223359,d090a5aff12b0c7e57454c76627a34b42517a5914077f98a243251bc8307dc04
800,4745,Credit,61,6,2024-12-11 19:33:36.223359,100640a844acb439ccbae1850dc6e2b6b18b33702d01b4af624ca86183eb2408
801,2695,Credit,48,6,2024-12-11 19:33:36.239003,724db3ebc7a764bd9c8e4012fc5572d61950b6ffa7b8066c2075229984c87e35
802,4036,Credit,73,4,2024-12-11 19:33:36.239003,0c702bc3b9f82b6d4509ab95aaabadfc5b5206aae43e41eda1cc923e790f1a03
803,3266,Transfer,3,5,2024-12-11 19:33:36.239003,cd73ca28b5c6eb151160a2549e1ab3c824c3349568065cf6c2d9c2bf9f793b4e
804,2209,Credit,75,7,2024-12-11 19:33:36.239003,ed6a24e80f6d5b749d71f539a870699dc286bc41440f7f8e9992d913a5c590db
805,1942,Debit,26,6,2024-12-11 19:33:36.239003,9e68b8419f46aebb874afdb74b678681b65eb195e84bb091532a7d78ba7790d0
806,3045,Transfer,73,4,2024-12-11 19:33:36.239003,415ce49ddd2a8faf19ad97f2d2aa72df807fc8ca2c5ed39378f7a319ea963d21
807,2054,Debit,84,6,2024-12-11 19:33:36.239003,c9a1d14072ce137f2029c17d721ec91e159ddbb419e55aa52cab66029d7a2776
808,2887,Credit,93,8,2024-12-11 19:33:36.239003,7bbc76832592a9a6cb3b11d296c65e23b01a1b61ceb0e427fb085d10227cd59a
809,1693,Credit,94,6,2024-12-11 19:33:36.239003,86f22f73bb4974016649765632a42b368d4b7e172d25b612b28556b0e9d44a97
810,3000,Credit,93,9,2024-12-11 19:33:36.239003,f433a674bc3e69960cf84212118e2718e012145cda7c03ccd21a96a36123c9b2
811,3146,Credit,70,1,2024-12-11 19:33:36.239003,a8f7e42907eb9986547337eacd5e869101e5079f8b1327ea978ab01a5abf5610
812,4130,Credit,10,1,2024-12-11 19:33:36.239003,dd7687cc35bfd93dbc20ff422f2cf873022dcc40227b603c432bc333ff393ca6
813,4451,Transfer,53,3,2024-12-11 19:33:36.239003,95f3c17fd856558551fba86493d1910093a4cdf5af0db4585f9faf86a7efc3f8
814,3896,Credit,30,2,2024-12-11 19:33:36.239003,e5313905c93ae78459db5b55a13c159b887af916e9842d2495c408872d995c2c
815,3071,Debit,2,4,2024-12-11 19:33:36.239003,5f7caab5d6d73cbf5dcb82a832c654ed4a883d2c5ea919633cdaa4d186fd89f5
816,3530,Transfer,48,1,2024-12-11 19:33:36.239003,8dccdd73a1f92ae84e8ac65acac21dffa95830467163cc0595c15894a5e0441a
817,4738,Debit,86,10,2024-12-11 19:33:36.239003,eb927054c30999f5d50720242de6a7b32d9caa11fea7c4a0b648bbb02245e031
818,1064,Credit,85,8,2024-12-11 19:33:36.239003,c27ae9a27a8254684255e887d5deaa66ce7ffdbd80ada59cf3a28a2a212d2fd4
819,2684,Credit,69,9,2024-12-11 19:33:36.239003,5443139d8f2cc1437bdaabd2208857660484e788db3f362768386686dbf43893
820,3958,Debit,3,9,2024-12-11 19:33:36.239003,f1a08fe575932f1896861cb8dc992787fbb039a8fcd2af123e2d00395f6bb955
821,1070,Transfer,69,5,2024-12-11 19:33:36.239003,f9e54430c902952c86863f0ca2c3b9b6d67a7697da7264c54cb2157ae3520c69
822,4302,Credit,90,7,2024-12-11 19:33:36.239003,cc7428fa756bfbc3c9b2b57b346cb09b4cfa91901c1c70298d789993df1e3a90
823,3147,Credit,14,2,2024-12-11 19:33:36.239003,44cd257b1d86b27c9b376befa3559d8a8f4f6d403e621809a7586c2dd7c7f74a
824,3538,Transfer,31,4,2024-12-11 19:33:36.239003,f6f3af080440e8560d5cd10389225e2f25bd260941fc7e6e422f572315ecf533
825,2094,Debit,33,6,2024-12-11 19:33:36.239003,034f91ba20e76727842161eb16b2c9a9fb939929bec3250fec0859a573ba6eb6
826,4929,Debit,11,6,2024-12-11 19:33:36.239003,b6d8a6c4b7ecbf5024f774400898f38c728d6f1fd7826e9ab799d3c994023efb
827,1996,Transfer,59,10,2024-12-11 19:33:36.239003,e4255efb2a744beb9d70b2b393433e7bc597698da2661cff9712a746b60db39d
828,3801,Credit,29,5,2024-12-11 19:33:36.239003,432d195b48f963a568285522e7b0ffc23330c0af18def5164f2b842408c4f29e
829,1382,Debit,84,1,2024-12-11 19:33:36.239003,af81b714d911e0e91aed78a2dc88481e850444292f889bc896ac0238480928c4
830,3263,Debit,49,7,2024-12-11 19:33:36.239003,a8bfdf058e11261053095b5c3364675904b2ff99ec845cfb151970b2ac973933
831,3878,Credit,8,1,2024-12-11 19:33:36.239003,49423d860109adb3401d74b1440ebe9b322fe98b620e77d3c67a034a6d8397d1
832,4462,Debit,11,8,2024-12-11 19:33:36.239003,5a71cd2869ad9492126e23723d6d7cc122e4041dd1eb0adc1ebd2a81bce88109
833,3317,Credit,83,6,2024-12-11 19:33:36.239003,8df68774652f7fa553da6c9884f941a5bc0bac9883c02a258a009f4a4ce49761
834,1941,Credit,68,1,2024-12-11 19:33:36.239003,7508b5c3692cfa39f8bdfc5fe74013c2f72384bdd6de831d8b3df590feeeb7eb
835,2947,Debit,89,10,2024-12-11 19:33:36.239003,55fab70834f35772647ce319b6c7c9f395b2da51a6a0252e15d9cafd2e7e63de
836,3803,Debit,6,2,2024-12-11 19:33:36.239003,4bee47e1c1049e6fe4afcb9c6571ffb27a12aa197dcbf373d1a56c858c4f46b8
837,3695,Credit,70,10,2024-12-11 19:33:36.239003,db85e2b2345e31067abbf7c901d51ff80f6f381e886ab2f05450805e82d66e9f
838,1064,Credit,23,6,2024-12-11 19:33:36.239003,c6c5edcaa5a1a7a95795883d871b273ddfa9df9d57ed764f6d3dd35e445416fb
839,4081,Transfer,76,3,2024-12-11 19:33:36.239003,1cc4e4e72e990ce8376d500f08631a8841f8a74466d2d40f845e9f2763bd0b5c
840,2225,Credit,51,2,2024-12-11 19:33:36.239003,d77589089d0648631fa9e3ff0981c599942ad4dd9e4173c19dd3afbe10728a1e
841,3321,Debit,73,4,2024-12-11 19:33:36.239003,93429cfa651c63f4d6c594d53e47c4806f0006abce138ea8de8d491e0e1effce
842,2358,Debit,87,9,2024-12-11 19:33:36.239003,15822d2bacc0ad9cb106ee4243afb0338f52297f228236cc5d3d787e11d666aa
843,4237,Transfer,97,3,2024-12-11 19:33:36.239003,d3704ff123a5145b599a7d08fa5b1d4314084d1e5df21c5b378e3fd2a8aa35a0
844,3051,Transfer,93,2,2024-12-11 19:33:36.239003,dab8e68bf2e0cc09e5a35e8a4d8e43863c95816c3903fa9ece47b047dfd4865f
845,1400,Debit,45,1,2024-12-11 19:33:36.239003,d39683203426fe231109dc6d8f25a87b397e4854c8d615bbddf69dea95b53c81
846,2395,Transfer,30,2,2024-12-11 19:33:36.239003,a68cb87b9d95c4d455d9f328b158d6711b8e25008fb99bc521cfd09cc62f0f09
847,4911,Transfer,99,10,2024-12-11 19:33:36.239003,591ebbf037c8e730e7ca0831b5a213216e7b773f254653ee751d4186ab1c000e
848,1121,Transfer,51,6,2024-12-11 19:33:36.239003,0bcbbcec0ae95a174434d8b0bcd869c4a0c392f6ac09ee6a7d2acb2329f4c85a
849,3009,Credit,35,8,2024-12-11 19:33:36.239003,c0038c6bb30a9077ce2a4c96bdd7f21e9497ba7daacdddced1e1eb73405176e8
850,4854,Debit,46,9,2024-12-11 19:33:36.239003,f2bd540714e2df18dd048fac665a5e8b819ae6a6808651227d758610afb4ca07
851,3784,Transfer,56,3,2024-12-11 19:33:36.239003,17fac61778f137c617ba205cd27dd31b5bfe7b5ff3c5628d22e82c13474fb201
852,1351,Transfer,85,7,2024-12-11 19:33:36.239003,a33e4340709e1e8970089dc91b915a4fa41846c247d6edfe90ffeb8e033d579d
853,3920,Credit,38,4,2024-12-11 19:33:36.239003,da16c5c0de58f279853f61d41a3955f032e7714da72c3f76b596658f00abd85c
854,1631,Debit,11,5,2024-12-11 19:33:36.239003,8d20ccea89adb282f0db508726c245cb1121ba93f7ac01a0b14f2d62af721f61
855,4029,Debit,92,3,2024-12-11 19:33:36.239003,579a44c119d1e4e6e76146b035042f51f1387a626328d8a93878a67b6399ef00
856,1436,Credit,41,6,2024-12-11 19:33:36.239003,30f0bf4e95830384e7213c3beac17b38486ba51d7537392077077172bcbdbfc4
857,2821,Debit,1,5,2024-12-11 19:33:36.239003,763c74eb10ca18f1d95a8c790a2be9a1c5bbcd148187ce9b82d362a3620915f7
858,1418,Credit,98,5,2024-12-11 19:33:36.239003,6559b4c6b496bbf7986ccc8ebf99a60e4df3849a23e4255a3bf41f4c829c4168
859,2765,Debit,12,3,2024-12-11 19:33:36.239003,b5b4db66a3b60c8901ac6bd7ff8e07ad0d3d1070043f352e53b3f6aa4d25ab15
860,3098,Debit,72,9,2024-12-11 19:33:36.239003,f6a9fb93bc3ee3ae71fe345bdbc99c4315ad2e29cfc8e0b212b37822faef6e8b
861,1367,Debit,14,1,2024-12-11 19:33:36.239003,f769108b2faa260e243f59e1f87725ca5bd3a17167f0056947a34dac0d99b17c
862,3445,Transfer,71,2,2024-12-11 19:33:36.239003,3b07a07c445fe49110ca725e896c80ba8d57e25ab86a5d5192f53628e5290eec
863,1050,Debit,42,7,2024-12-11 19:33:36.239003,3b643ccb64c7396919469f9ee5cbb353918482628a0497ecf1cb12aabd9de6f0
864,4191,Credit,53,7,2024-12-11 19:33:36.239003,5e346a2f758d6bc7b4d33c57b6f673a711a71c7ddde001a55cb3f4b257808f5d
865,4707,Credit,93,9,2024-12-11 19:33:36.239003,dd5a3be3290e32007f8543709c0a9813cf206779099c8abb7d8c61379a96f8f3
866,1694,Transfer,74,9,2024-12-11 19:33:36.239003,bb02b77b503311f7ba4a7a0aea70a20c45b9066f171ee231bc09bb34c4093f75
867,1568,Debit,49,3,2024-12-11 19:33:36.239003,c592487a8179d87cf73b4d0c44e8079fb8a8a548707c95ec2997a3e0d6de6ec5
868,3019,Credit,39,5,2024-12-11 19:33:36.239003,5c84c35beed4c231c2904f0cb9d234b1613748efbb39d1f279d5e8f331de6406
869,2780,Debit,9,3,2024-12-11 19:33:36.239003,27863ea35cce99da077482cb4680ce5441c61e0370d780a3568fcf2de328d924
870,2983,Credit,54,5,2024-12-11 19:33:36.239003,30dd94b29e9c3a4436ed93a31556682a2b4f1ae600ace24abe63d3fb5ba48e58
871,4867,Credit,47,5,2024-12-11 19:33:36.239003,c0468ccfda6f77678f9207c7f8b7a8ea87f6a425a6c4c43af66769afa8c72dcf
872,3432,Transfer,93,8,2024-12-11 19:33:36.239003,9f9e14d2f7690e504b642712575b9ac48d6c706a3ab0be86566dc084dbd9a1ca
873,1438,Credit,26,8,2024-12-11 19:33:36.239003,817b60239b77f75988984d1d5695a5816484aa9b4bdfcefa8ac7902d927be330
874,4886,Debit,39,1,2024-12-11 19:33:36.239003,3cca597c97782947871da635feef44984459f36e3bd3ac6a7332a5e2233d20cb
875,2556,Debit,43,10,2024-12-11 19:33:36.239003,f8a080700d4c8622f9252214dd6352c3b74fba699e40db8508f2fcdc97a71987
876,2763,Transfer,57,6,2024-12-11 19:33:36.239003,b2d9ddeb36c8a7ec23f849f9f4f4ca7a32550e8fef67feb9c89626daf4778658
877,2230,Debit,77,3,2024-12-11 19:33:36.239003,b9937fbc4f487471d2ed07ed62aaaca65a68302b6ec7d09fd1a373081136c3c7
878,2962,Debit,78,4,2024-12-11 19:33:36.239003,9c5e14bf1795e6b95e65ed6de423ff5e3aae467472e3b43fea609107a0fa4a87
879,4967,Debit,23,7,2024-12-11 19:33:36.239003,ecfb81f99a7c3d8ab9c83b2102de2c74c0d7d2d0981aca2158828b29c4c20d33
880,4963,Transfer,38,8,2024-12-11 19:33:36.239003,51b5f1df25e2a7516dba5f5fc18f1773bc82f7b7e88820ba6430587fa974a205
881,2540,Debit,32,6,2024-12-11 19:33:36.239003,bf62f2734d806f511dbebe0e53485f58541c53270becc86743888c36a4e70996
882,1466,Transfer,51,6,2024-12-11 19:33:36.239003,53559c5f65e1c0713c14727e972cd33cf04a22c8ec4590fffb11d32cae116ac6
883,3234,Credit,26,10,2024-12-11 19:33:36.239003,75a750c2eb208e0124d972191386432d051a2ad35f7ca2e95de53a6ccc97f872
884,1110,Transfer,88,9,2024-12-11 19:33:36.239003,92f8d5b36f3e0202a5d49bbe61bc2ea840b8aa0b5facf1beb767f663b37e5109
885,2795,Debit,60,4,2024-12-11 19:33:36.239003,f4c883f6b43064ebc67ea5d3d126c1d6f9a5cf83eca2ddae2dd0643e1a65b423
886,4354,Debit,89,2,2024-12-11 19:33:36.239003,6e873614b08cb342a3ab95d2875500d492bc44598b4f565b523959779cdac15e
887,1570,Transfer,87,8,2024-12-11 19:33:36.239003,3c37b840b4d625c80c47ef3329948c1b1dfd765ffd41fa22a73e9ce149a2042c
888,2034,Transfer,39,4,2024-12-11 19:33:36.239003,7f212823905e45dad604c13f3b790f11eabfb299ca2cb8b056126a9a5b890e81
889,4232,Debit,20,7,2024-12-11 19:33:36.239003,7e46ba45e4f1d43f27eab0595a779527ff1301681f0de91d342b3cee18bd17ea
890,3449,Debit,10,8,2024-12-11 19:33:36.239003,632ac8f4bc031da20b16790d94e43f59aa65cc4562f5aec81a9181592a8f426f
891,3188,Transfer,75,7,2024-12-11 19:33:36.239003,5e8c538f34c3b17f146cfd4160c3e289825020aba6e89e474d5cf0ae68061084
892,3226,Credit,89,7,2024-12-11 19:33:36.239003,e3011814f0672c074780fe8fda5d7f3470ab1e95b1c7213a42c66aef818573f0
893,3432,Transfer,47,9,2024-12-11 19:33:36.239003,8c95c813d7a32fc58f834055224f2d142ce6d6bd6b28d55c07b29f7db5d6f8e0
894,4149,Credit,11,2,2024-12-11 19:33:36.239003,33bb61ec1a2c4cf967c08c073a2746b076ca8ded7a0b4e228b2b111067a6a9d6
895,1681,Transfer,85,6,2024-12-11 19:33:36.239003,674145a1a23aa17dd6fc5844ce562c110a6fd5cc658a7683b4962013c2530da7
896,3306,Transfer,79,1,2024-12-11 19:33:36.239003,afc379cd429b59a0fd3e3360a4ba90f1d8d72b6017718d65172782498c1b3198
897,4960,Debit,87,7,2024-12-11 19:33:36.239003,4e5f2660238effe841687fbef964e4fc21c1cfdeb6cc7c6d73b9d2521e3a4ea2
898,1043,Credit,56,2,2024-12-11 19:33:36.239003,6e4ce8f08a1424a385dda7c53863d1b23968823828ba753a9b6b8bb6d3010205
899,3091,Transfer,34,4,2024-12-11 19:33:36.239003,67a755c541412ff6a9895d4d624c9dfa8d84cd514e1ddde894b8959b08d616a9
900,3377,Transfer,67,9,2024-12-11 19:33:36.239003,b3c7ea8fb5f0d76c7e2dcfcee5917a1afa5b288e17fb47638584b92ec870e726
901,2825,Debit,74,4,2024-12-11 19:33:36.239003,38128569dc2bf9ebc0fde128f540bb57342f78a87200752faa9ae4c351e9bb88
902,4163,Transfer,51,8,2024-12-11 19:33:36.239003,94338a98369cb37ffc8dde4d8ce040977908b5190dccdc7cfe7dbdcf7efc4378
903,1617,Debit,76,9,2024-12-11 19:33:36.239003,cc30b9f831fe30074a2921902866eebee5d89bf4069ab551233ec1db3e62ceb0
904,1428,Debit,4,8,2024-12-11 19:33:36.239003,86ef4b7c3d57b7925aa16a3205284997e26f1e5153d50c62838ce92f90150c80
905,1475,Transfer,54,2,2024-12-11 19:33:36.239003,6ba3487eb015c40b430795d0e6089cccf739d604cd833941b1a88e20cf27fe75
906,2277,Debit,19,6,2024-12-11 19:33:36.239003,4121bc8ce9713f06fa2d69ac8896737bd391d8162fbdecd66abff92ad51af1ca
907,3134,Debit,59,4,2024-12-11 19:33:36.239003,8a38102d2a2c6e30c8adcb9188a8e905af41cc0a6d5a317051b993c664598058
908,1399,Debit,45,8,2024-12-11 19:33:36.239003,450f959dbda138b0fcd7b3a1ce0ad60f74445880dec4cc99d3a5aef32662183f
909,2306,Credit,93,8,2024-12-11 19:33:36.239003,1ba804a071d68cfec17990ad64e083dd7f400bca89f541fa25fdd1500cacc984
910,4318,Transfer,39,1,2024-12-11 19:33:36.239003,e4e42b6535b8e59f3bf46ddc10f6bce41e578ea07f06fe297505bde3ebdc4a6a
911,4478,Debit,15,1,2024-12-11 19:33:36.239003,47fd3a4df7da0e0522962f1707653a090ed921b3ce8ebaa00918e8c99b002bdf
912,3773,Credit,83,2,2024-12-11 19:33:36.239003,5048dcd619b6e869da53fedeec03e8d0e8655d077386f5ac4eb450001750f0f3
913,3113,Credit,95,4,2024-12-11 19:33:36.239003,3dc4df524a33f6acc05fa49ce9e09e4b8d88fcaf2e29d0017f2ff86519b706a1
914,2355,Transfer,71,3,2024-12-11 19:33:36.239003,bd4dd721553c2e0b1df4f0157cd5fd4e4937ecbf3f2ab0a21eaa8e72ab5a2698
915,1949,Debit,55,8,2024-12-11 19:33:36.239003,823895cc767c9802c21459f34eec11f628918497538e266e622af3be67163953
916,1763,Transfer,81,3,2024-12-11 19:33:36.239003,798aa21ade530bc7feb858738c747cdc051795ee2eb54738995946333f702556
917,2620,Credit,85,7,2024-12-11 19:33:36.239003,41dc77ac5f2ecf709d99826b12bff37a3b63d5ad4f6bde21f0da742a3df9e5d6
918,4617,Credit,95,10,2024-12-11 19:33:36.239003,ad83ceb927fce063b8e93870a4ba6796a76d9114a0bff9493a1cf7688856c48d
919,2759,Debit,58,10,2024-12-11 19:33:36.239003,2a5ce778e17d105892c2a0925f9870c34d58cb29a07a71b9374b98d3ec047079
920,1842,Debit,1,4,2024-12-11 19:33:36.239003,1faf0de47eba8aad0cf3e93fdb4c1555e681a18a5bb4f8b68b357c9e0d09b82f
921,3364,Credit,97,2,2024-12-11 19:33:36.239003,e2c57c6ad50eaa000190559e8bcf5d9b0954a2f08fcce4f9bfc87a983344ab80
922,2498,Debit,69,3,2024-12-11 19:33:36.239003,1ebcab6a1406da32663c4cf666d6769ccd1680aa818d25e39a4da4325104a79a
923,1466,Debit,26,8,2024-12-11 19:33:36.239003,19e475c9e75ac7b6e6bcad659fd2f229af08aea84d416793f30cf421329ec7aa
924,3161,Transfer,86,8,2024-12-11 19:33:36.239003,0e99bc89e6786eead7ecbb86b036a0bb2759852bc2ff6dc9c7ba8d4fd5a5a772
925,2591,Transfer,41,10,2024-12-11 19:33:36.239003,ceb5f6949ec554a425da75e521146cc7b464d89866c25ed38a785f9b732f19e1
926,1467,Debit,51,10,2024-12-11 19:33:36.239003,2f6193b8aed41e8b9c6cdd8ece06ef02f6e2ae62e6facfb16145a099ca3ea77d
927,3528,Credit,46,8,2024-12-11 19:33:36.239003,79df5e4420202d5e7017e18a3e43043778847038e85ac154a4e8e1ee3e00e116
928,4762,Transfer,87,5,2024-12-11 19:33:36.239003,791432d5ee5158fedc3a7e058144ab09eef40edf7c4c1388d0d99aaaf240dcea
929,3752,Credit,76,2,2024-12-11 19:33:36.239003,2dee424e37085f0774c6161653351c6c60d1eee4d1c2e181dbaa65bd07987122
930,1977,Debit,41,2,2024-12-11 19:33:36.239003,1893b6d8b594a5a3dcc54ca8a683de754e32521a6da95a3d0b237223d9161603
931,2529,Transfer,15,3,2024-12-11 19:33:36.239003,584e1fb7206c171af7987135a3d759ab5cd5bbece985c8e024ee44e892a9803e
932,2591,Debit,19,9,2024-12-11 19:33:36.239003,3dfc02be5679aaf79ac4898f72d9b44fc57e870af10e3cb95f4dd26ec5cfdcc9
933,3354,Debit,77,3,2024-12-11 19:33:36.239003,ca5a2060d12067bf494fbdd4b8f610ef78ba4784e208776e4dbae2bb34b29ebb
934,2993,Transfer,55,3,2024-12-11 19:33:36.239003,be3d93d731385e2076505253918bc75b8c6cdcf19598e5c14509b52640cc2426
935,3272,Credit,69,3,2024-12-11 19:33:36.239003,4eba78589ab91132ec66cff3b8fc2f07475ed871e1331b566037d4107be171b0
936,1574,Credit,63,5,2024-12-11 19:33:36.239003,2064ca8deaff9c5337c25848e9b8b1c8c49c09821299730d0ccf428b20529d81
937,3537,Credit,41,8,2024-12-11 19:33:36.239003,e6c61233fa1352caa05eef1e349b5a9d2cf9f6129c32bf6ed519757c5cd77fba
938,2984,Credit,46,1,2024-12-11 19:33:36.239003,d654ab38ef712931529f6ae6ad47141c6b8d4d6e0be9039742bce55d7c854608
939,4947,Transfer,25,7,2024-12-11 19:33:36.239003,ebc610546b59307078e3aa041c778bdda11c3904c97f6c76d83d2e3cf4c5a7fd
940,2675,Transfer,65,8,2024-12-11 19:33:36.239003,0230fdd5ae1eb949021870360985810be035e84d5988e8da54ae66dc62514d09
941,3908,Debit,63,7,2024-12-11 19:33:36.239003,74b0c8cf9101082904671427442f5e36b22c96be8ae4d5a02c001d0bde3fd328
942,1338,Transfer,63,3,2024-12-11 19:33:36.239003,9375e9c62dda1b882aafe430597714f889f63724fc782e270750eed53c5bab5a
943,2196,Credit,4,4,2024-12-11 19:33:36.239003,9cf0300c855a18fb3a9d491060220bd6ab4955a261e7b18a1944d86055d6c6b8
944,3202,Debit,36,4,2024-12-11 19:33:36.239003,f03afbcfff05702b2570b421970617a47e3108c86ee633998b2c233a9c6d4e0a
945,3316,Transfer,22,8,2024-12-11 19:33:36.239003,3605863a4b033d2e7747297b2a7e4f8e750d224a5b3c3f3365b9dfadff9f345e
946,3251,Transfer,99,8,2024-12-11 19:33:36.239003,d29748afa9c21f387e9fd56d369fc27b2bf2b661bfd4e3761387d3a8472dbd64
947,1467,Debit,15,10,2024-12-11 19:33:36.239003,7728ebebb0da7d54426e3ae12150e1e371e87a631c6166d01ce264a426055b7e
948,4372,Debit,100,9,2024-12-11 19:33:36.239003,c357de62b33953bfcec33d8adf90318ae53bfcb8bed7c61465cc517f8910ca15
949,4112,Transfer,70,1,2024-12-11 19:33:36.239003,d95e6ddf0b046ed8436a50b53c18d135cbff9f2bc341b8bb8ce568dc199a3224
950,1895,Debit,57,9,2024-12-11 19:33:36.239003,f0e1afb4c2efe82daf1e51c0184c69641d7489888e7dd36ce9770cc6244d5215
951,2219,Credit,14,4,2024-12-11 19:33:36.239003,aaeaace00daeebec90255fa1c35c6341baac79bf0fe2d6974957424f4429c616
952,2427,Credit,58,5,2024-12-11 19:33:36.239003,700b9789a8d8fd88d0150747ec2332dd03aef95b5c4176d502a4abd5edf9d3fd
953,4176,Credit,57,2,2024-12-11 19:33:36.239003,3f0ad03a48801cf0d70c9c2f97c2eefe3706303568c5395336e82b7e88485389
954,3822,Debit,27,10,2024-12-11 19:33:36.239003,af7527cfd8ac13b43c143876e4323bd89c43fed147ae3c6d844d17f76a69626b
955,3591,Debit,91,10,2024-12-11 19:33:36.239003,6f4f8b1b8591e9a14124f17e4ae38f120b0eb4871589c6c414868511766cb49e
956,1570,Credit,22,10,2024-12-11 19:33:36.239003,775a2d469e0abcd30fbde7363d6b76456ebc6e9817ec40711183e0e2ea1abd11
957,3335,Debit,27,1,2024-12-11 19:33:36.239003,5c38b15e49f3174949666e6373efa0c65eb827147eba3172a1a1df978b93e5b7
958,3444,Transfer,69,5,2024-12-11 19:33:36.239003,ed0c39ae1cf2cc58bcd2f3a2ca4ed2253f3ff92293f7d0d3bddd7d05fb517fda
959,3883,Debit,22,6,2024-12-11 19:33:36.239003,49d82595e984b2503bdbb961f8b5b08dec9cfaf38a1a674fc3f4fa38e2f762d3
960,2095,Transfer,38,10,2024-12-11 19:33:36.239003,7f50401f902ef44971c1cb3681908ce0714cd75a57f005b1eaef7aa3dd073c89
961,1555,Debit,87,2,2024-12-11 19:33:36.239003,c655e22b9f39b8f4415ab0a4825ee1de12af9ae0abe3065af16c4b8e0d5a1b62
962,4551,Transfer,8,5,2024-12-11 19:33:36.239003,610e7c665d683a044f1aa4eef1356f2ca3311dc704a2cb95f8c495e305f7b210
